Description,Link,Name
"Peachbeard is the epithet of the captain of the Peachbeard Pirates, who are subordinates of the Emperor Blackbeard.[1]
",/wiki/Peachbeard,Peachbeard
"Monstrous Bird Pinky[3] is a giant bird that appeared in the Orange Town Arc. He is classified as a Type C creature, ""Big Savage"".[4]
",/wiki/Pinky,Pinky
"Pisaro[4] is the musician of the Arlong Pirates. He is an ocean sunfish fish-man. He was previously a member of the Sun Pirates.[2]
",/wiki/Pisaro,Pisaro
"Poker is a Shinuchi in the Beasts Pirates.[1] During the raid on Onigashima, he was tamed by the power of the Kibi Kibi no Mi and joined the side of the Ninja-Pirate-Mink-Samurai Alliance.[3]
",/wiki/Poker,Poker
"Poppoko[3] is a member of the Alvida Pic
",/wiki/Poppoko,Poppoko
"Poppy[4] is a member of the Kuja tribe.[2]
",/wiki/Poppy,Poppy
,/wiki/Porche,Porche
"Porchemy was a member of the Bluejam Pirates until he was killed by his captain Bluejam for losing to Ace and Sabo.[1]
",/wiki/Porchemy,Porchemy
"Poro is a bookstore owner[4] from Orange Town.[2]
",/wiki/Poro,Poro
,/wiki/Portgas_D._Ace,Portgas D. Ace
,/wiki/Portgas_D._Rouge,Portgas D. Rouge
,/wiki/Potaufeu,Potaufeu
,/wiki/Potsun,Potsun
"Pound[5] is Big Mom's 25th ex-husband[6] and the father of Charlotte Chiffon and Charlotte Lola.[2] He is also the grandfather of Capone Pez and father-in-law of Capone Bege and Gotti.
",/wiki/Pound,Pound
"Prometheus the Sun is a sun homie that Big Mom summons from her right hand.[2] He is a special kind of homie, as he received a soul fragment from Big Mom herself,[5] and serves as one of her personal weapons alongside Napoleon and Hera, and formerly Zeus.
",/wiki/Prometheus,Prometheus
,/wiki/Pudding_Pudding,Pudding Pudding
"Pudos[2] is a Waiter in the Beasts Pirates who worked as a guard in the Prisoner Mine. He was injured by Kawamatsu after trying to attack Monkey D. Luffy.[1]
",/wiki/Pudos,Pudos
"Puppu[2] is the captain of a pirate crew who attempted to pillage Nanohana in Arabasta.[1]
",/wiki/Puppu,Puppu
"The Pacifista are human weapons (人間兵器, ningen-heiki?) developed by Marine head scientist, Dr. Vegapunk. They are cyborgs built in the mold of the Warlord Bartholomew Kuma, who was the cyborg prototype for the project. As stated by Sentomaru, the funds required for the construction of just one Pacifista are roughly equal to that of a Marine-issued battleship.[2]
",/wiki/Pacifista,PX-1
"The Pacifista are human weapons (人間兵器, ningen-heiki?) developed by Marine head scientist, Dr. Vegapunk. They are cyborgs built in the mold of the Warlord Bartholomew Kuma, who was the cyborg prototype for the project. As stated by Sentomaru, the funds required for the construction of just one Pacifista are roughly equal to that of a Marine-issued battleship.[2]
",/wiki/Pacifista,PX-4
"The Pacifista are human weapons (人間兵器, ningen-heiki?) developed by Marine head scientist, Dr. Vegapunk. They are cyborgs built in the mold of the Warlord Bartholomew Kuma, who was the cyborg prototype for the project. As stated by Sentomaru, the funds required for the construction of just one Pacifista are roughly equal to that of a Marine-issued battleship.[2]
",/wiki/Pacifista,PX-5
"The Pacifista are human weapons (人間兵器, ningen-heiki?) developed by Marine head scientist, Dr. Vegapunk. They are cyborgs built in the mold of the Warlord Bartholomew Kuma, who was the cyborg prototype for the project. As stated by Sentomaru, the funds required for the construction of just one Pacifista are roughly equal to that of a Marine-issued battleship.[2]
",/wiki/Pacifista,PX-7
,/wiki/Queen,Queen
"Queen Mama Chanter[2] is a ship homie belonging to the Big Mom Pirates, and the apparent flagship of their fleet.
",/wiki/Queen_Mama_Chanter,Queen Mama Chanter
"Rabbitman[2] is a Gifter in the Beasts Pirates.[1]
",/wiki/Rabbitman,Rabbitman
"Rabiyan[2] is a flying carpet homie that is often seen with Charlotte Pudding.[1]
",/wiki/Rabiyan,Rabiyan
,/wiki/Raccoon,Raccoon
,/wiki/Raideen,Raideen
"Raijin[5] is a ninja and a member of the Beasts Pirates.[2] He previously was a member of the Orochi Oniwabanshu which served the shogun of Wano Country, Kurozumi Orochi.[1]
",/wiki/Raijin,Raijin
,/wiki/Raizo,Raizo
,/wiki/Raki,Raki
"Rakuda is a resident of the Flower Capital in Wano Country. He once possessed the blueprints of Kaidou's fortress on Onigashima.[1]
",/wiki/Rakuda,Rakuda
"Rakuyo is the commander of the 7th division of the Whitebeard Pirates.[5]
",/wiki/Rakuyo,Rakuyo
"Ramba[3] is an infamous New World pirate captain who allied with Whitebeard.
",/wiki/Ramba,Ramba
,/wiki/Ramen,Ramen
,/wiki/Rampo,Rampo
"Ran[3] is a member of the Kuja Pirates.[1]
",/wiki/Ran,Ran
,/wiki/Randolph,Randolph
"Rangram[2] was a member of the Roger Pirates until the crew's dissolution. His current whereabouts and status are unknown.
",/wiki/Rangram,Rangram
,/wiki/Rebecca,Rebecca
,/wiki/Reforte,Reforte
"Reuder[2] is a reporter who witnessed and reported on the events of the Summit War of Marineford from Sabaody Archipelago.[1]
",/wiki/Reuder,Reuder
"Richie[4] is Mohji's pet lion and a member of the Buggy and Alvida Alliance as part of Buggy Pirates. He is currently a member of Buggy's Delivery. He is classified as a Type C creature, ""Big Savage"".[5]
",/wiki/Richie,Richie
"Rika is a young girl from Shells Town, and the daughter of Ririka.[1] She currently serves as a waitress at the 153rd Marine Branch.[3]
",/wiki/Rika,Rika
,/wiki/Riku_Doldo_III,Riku Doldo III
"Rindo[4] is a member of the Kuja Pirates.[1]
",/wiki/Rindo,Rindo
"Rint[3] was one of the archaeologists of Ohara.[2]
",/wiki/Rint,Rint
,/wiki/Ripper,Ripper
,/wiki/Ririka,Ririka
,/wiki/Risky_Brothers,Risky Brothers
,/wiki/Risky_Brothers_(Zombies),Risky Brothers
,/wiki/Rivers,Rivers
"Road is a giant from Elbaf[3] who is the navigator of the New Giant Warrior Pirates and was formerly an S-Class ranked mercenary for Buggy's Delivery.[1]
",/wiki/Road,Road
,/wiki/Rob_Lucci,Rob Lucci
"Robson is Wapol's pet, and personal transport. He is a White Walkie, also known as ""Wooly Hippo"".[1]
",/wiki/Robson,Robson
,/wiki/Roche,Roche
,/wiki/Impel_Down#Impel_Down_Characters,Roche Tomson
,/wiki/Rock,Rock
"Rocks D. Xebec, commonly known simply as Rocks, was the captain of the Rocks Pirates. He was prominent 40 years ago, before the Pirate King Gol D. Roger came into power.[1][2]
",/wiki/Rocks_D._Xebec,Rocks D. Xebec
"Rockstar[3] is a member of the Red Hair Pirates, being relatively new in the crew two years ago.[1]
",/wiki/Rockstar,Rockstar
,/wiki/Roddy,Roddy
"Roji was the wife of Oran, the mother of Mizuira, the sister-in-law of Nico Olvia, and the maternal aunt of Nico Robin.[1][2]
",/wiki/Roji,Roji
,/wiki/Rokkaku,Rokkaku
"Rolling Logan is an army commander of the Majiatsuka Kingdom.[2] He joined as a gladiator at the Corrida Colosseum to compete for the Mera Mera no Mi.[1]
",/wiki/Rolling_Logan,Rolling Logan
,/wiki/Ronse,Ronse
,/wiki/Roronoa_Zoro,Roronoa Zoro
,/wiki/Roshio,Roshio
,/wiki/Ross,Ross
,/wiki/Rosward,Rosward
"Rowing[3] was a member of the Roger Pirates until the crew's dissolution. His current whereabouts and status are unknown.
",/wiki/Rowing,Rowing
"Roxanne was a Baratie customer with whom Sanji spoke. She appeared only in the manga.[1]
",/wiki/Roxanne,Roxanne
,/wiki/Run,Run
,/wiki/Rush,Rush
"Russian[2] was Senor Pink's wife and the mother of Gimlet.[1]
",/wiki/Russian,Russian
"Ryuboshi[5] is an oarfish merman and the second son of the royal Neptune Family on Fish-Man Island.[2]
",/wiki/Ryuboshi,Ryuboshi
,/wiki/Saber,Saber
,/wiki/Sabo,Sabo
"Sadi[4] is a chief guard of Impel Down.[1] She always wants to be addressed as Little Sadi (サディちゃん, Sadi-chan?).[4]
",/wiki/Sadi,Sadi
,/wiki/Sai,Sai
,/wiki/Saikoro,Saikoro
,/wiki/Sakazuki,Sakazuki
,/wiki/Saki,Saki
"Saldeath[4] is one of the Chief Guards of Impel Down. He is the commander of the Blue Gorillas.[1] Due to his actions, he is a major antagonist in the Impel Down Arc.
",/wiki/Saldeath,Saldeath
,/wiki/Salome,Salome
,/wiki/Sam,Sam
"Samosa[2] is a king and one of fifty monarchs who took part in the Levely.[1]
",/wiki/Samosa,Samosa
"Samurai Batts is a visitor on Kyuka Island.[3]
",/wiki/Samurai_Batts,Samurai Batts
"Sancrin the Thief[3] is a member of the Longarm Tribe and Brook's former manager.[2]
",/wiki/Sancrin,Sancrin
,/wiki/Sandayu,Sandayu
,/wiki/Sanji,Sanji
,/wiki/Sanjuan_Wolf,Sanjuan Wolf
"The Medaka Mermaid Quintuplets (メダカの人魚の五つ子, Medaka no Ningyo no Itsutsugo?, VIZ Media: Guppy Mermaid Quintuplets) are five young Japanese rice fish mermaids who are friends with Camie. Their names are Ichika, Nika, Sanka, Yonka, and Yonka Two.[1]
",/wiki/Medaka_Mermaid_Quintuplets,Sanka
"Sapi[4] is a fish salesman from Loguetown who sold Sanji the blue-finned elephant tuna.[5]
",/wiki/Sapi,Sapi
"Sarahebi[3] is a Gifter of the Beasts Pirates who works under Black Maria.[2] She is also a school teacher in the Flower Capital.[1]
",/wiki/Sarahebi,Sarahebi
"Sarfunkel is a new inhabitant on the Island of Rare Animals. She is described as a barrel woman.[1]
",/wiki/Sarfunkel,Sarfunkel
"Sarie Nantokanette is the queen of Goa Kingdom and Sterry's wife.[1]
",/wiki/Sarie_Nantokanette,Sarie Nantokanette
,/wiki/Sarquiss,Sarquiss
,/wiki/Saru,Saru
,/wiki/Sarutobi,Sarutobi
"""Overflowing"" Sasaki[3][6] is one of the Tobiroppo, the strongest six Shinuchi of the Beasts Pirates,[7] and leads the crew's Armored Division.[8] Before joining the Beasts Pirates, he captained his own crew[4] called the Sasaki Pirates.[3]
",/wiki/Sasaki,Sasaki
"Satori of the Forest punished criminals with the Ordeal of Balls during Enel's reign.[2] He was one of Enel's top warriors, the Skypiea Priests, until his defeat. He is also the oldest triplet brother of Hotori and Kotori. Due to this actions, he is a major antagonist of the Skypiea Arc.
",/wiki/Satori,Satori
"Sauce[3] is the king of Jambalaya Kingdom (ジャンバラヤ王国, Janbaraya Ōkoku?)  and one of fifty monarchs who took part in the Levely.[2][3]
",/wiki/Sauce,Sauce
,/wiki/Scarlett,Scarlett
,/wiki/Schollzo,Schollzo
"Scopper Gaban[3] was a member of the Roger Pirates.[1]
",/wiki/Scopper_Gaban,Scopper Gaban
,/wiki/Yeti_Cool_Brothers,Scotch
,/wiki/Scotch,Scotch
,/wiki/Scratchmen_Apoo,Scratchmen Apoo
"Seagull Guns Nozdon[3] is a former member of the Roger Pirates.[2]
",/wiki/Seagull_Guns_Nozdon,Seagull Guns Nozdon
,/wiki/Seamars,Seamars
,/wiki/Seira,Seira
"Seki[3] is the king of Lulusia Kingdom[2] and one of fifty monarchs who took part in the Levely.[1] He is the father of Princess Komane.[2]
",/wiki/Seki,Seki
,/wiki/Sengoku,Sengoku
"Senor Pink[1] is an assassin and officer of the Donquixote Pirates' Diamante Army.[2][5] He was also the husband of Russian and the father of Gimlet.[6]
",/wiki/Senor_Pink,Senor Pink
,/wiki/Sentomaru,Sentomaru
,/wiki/Serizawa,Serizawa
"Seto was one of the Shandia who lived on Jaya four hundred years ago.[1]
",/wiki/Seto,Seto
"Shachi is a member of the Heart Pirates.[5]
",/wiki/Shachi,Shachi
"Shakuyaku,[4] most commonly known by her nickname Shakky, is the bartender of Shakky's Rip-off Bar on the Sabaody Archipelago. She is a former pirate,[1] the romantic partner of Silvers Rayleigh,[5] and is also known for once being chased by the legendary Marine, Monkey D. Garp.[6]
",/wiki/Shakuyaku,Shakuyaku
"Saint Shalria[4] is a World Noble, the younger sister of Saint Charlos, and the daughter of Saint Rosward.[1]
",/wiki/Shalria,Shalria
"Sham is an officer of the Black Cat Pirates.[2] Along with his partner Buchi, he is also the protector of the crew's ship, the Bezan Black, and together they are known as the Nyaban Brothers (ニャーバン・兄弟（ブラザーズ）, Nyāban Burazāzu?).[1]
",/wiki/Sham,Sham
"Shanba[4] is an inhabitant of Torino Kingdom. He was first seen at the time of Chopper's arrival.[2]
",/wiki/Shanba,Shanba
,/wiki/Shandia_Chief,Shandia Chief
,/wiki/Shanks,Shanks
,/wiki/Sharinguru,Sharinguru
"Sheepshead is a Shinuchi of the Beasts Pirates who was in charge of the Gifters on Zou.[2]
",/wiki/Sheepshead,Sheepshead
,/wiki/Shelly,Shelly
,/wiki/Shiki,Shiki
,/wiki/Shimotsuki_Kozaburo,Shimotsuki Kozaburo
,/wiki/Shimotsuki_Ryuma,Shimotsuki Ryuma
,/wiki/Shimotsuki_Ushimaru,Shimotsuki Ushimaru
,/wiki/Shimotsuki_Yasuie,Shimotsuki Yasuie
,/wiki/Shin_Detamaruka,Shin Detamaruka
"Shin Jaiya[2] is a citizen of Dressrosa. She is the granddaughter of Shin Detamaruka.[1]
",/wiki/Shin_Jaiya,Shin Jaiya
,/wiki/Shine,Shine
"Shinobu is a kunoichi from Wano Country and a retainer of the Kozuki Family,[1][7] having once served in the Oniwabanshu of the Kozuki Shogunate and trained under Kin'emon as his protégée.[2] She is also the younger sister of Shinosuke.[8]
",/wiki/Shinobu,Shinobu
"Shinosuke is a ninja who serves the Kozuki Family.[1] He is Shinobu's older brother.[2]
",/wiki/Shinosuke,Shinosuke
,/wiki/Shion,Shion
"Shioyaki is a salmon Fish-Man and a member of the Arlong Pirates and the head of banquets.[3][2]
",/wiki/Shioyaki,Shioyaki
,/wiki/Shirahoshi,Shirahoshi
,/wiki/Shiruton_Doruyanaika,Shiruton Doruyanaika
,/wiki/Shiryu,Shiryu
"""Full Power"" Shishilian[5][6] is a lion mink and the captain of the Inuarashi Musketeer Squad, as well as one of the Three Inuarashi Musketeers leading the squad.[2]
",/wiki/Shishilian,Shishilian
,/wiki/Shoujou,Shoujou
,/wiki/Shu,Shu
,/wiki/Shura,Shura
,/wiki/Shyarly,Shyarly
"Sicily[3] is a Marine Rear Admiral.[1]
",/wiki/Sicily,Sicily
"The Rocks Pirates were a legendary and powerful pirate crew that sailed the seas until their defeat 38 years before the current storyline.
",/wiki/Rocks_Pirates,Silver Axe
,/wiki/Silvers_Rayleigh,Silvers Rayleigh
"Sind is a child who was held captive in the Biscuits Room on Punk Hazard.[1][2] He was freed with the rest of the children by the Straw Hat Pirates.
",/wiki/Sind,Sind
,/wiki/Skull,Skull
"Sleepy[1] is an infamous New World pirate who allied himself with Whitebeard.
",/wiki/Sleepy,Sleepy
,/wiki/Smiley,Smiley
,/wiki/Smoker,Smoker
"""Rebar"" Smooge is an ex-prisoner, who was a centaur henchman for Caesar Clown.[1]
",/wiki/Smooge,Smooge
,/wiki/Snakeman_(Gifter),Snakeman
,/wiki/Sodom,Sodom
"Solitaire is a Shinuchi of the Beasts Pirates who serves as a vice warden of the Prisoner Mine in the Udon region of Wano Country.[1]
",/wiki/Solitaire,Solitaire
,/wiki/Some,Some
,/wiki/Sonieh,Sonieh
,/wiki/Sora,Sora
"Soro was Helmeppo's pet wolf and the main reason that Roronoa Zoro was arrested by the Marines at Shells Town.[2] He is classified as a Type C creature, ""Big Savage"".[4]
",/wiki/Soro,Soro
,/wiki/Spacey,Spacey
,/wiki/Spandam,Spandam
,/wiki/Spandine,Spandine
"Spartan is a gladiator at the Corrida Colosseum who was going to compete for the Mera Mera no Mi, before being defeated by Luffy.[1]
",/wiki/Spartan,Spartan
"Spector[2] is the owner of the Tropical Hotel.[1]
",/wiki/Spector,Spector
"Speed[5] is a Shinuchi of the Beasts Pirates who is stationed in Bakura Town.[2] However, she became a subordinate to Tama due to the latter's Devil Fruit powers[3] and became an ally of the Ninja-Pirate-Mink-Samurai Alliance.[6] She has been dubbed Umami (ウマ美, Umami?, English version: ""Horselina"") by Tama and Monkey D. Luffy.
",/wiki/Speed,Speed
"Speed Jiru[4] is the commander of the 14th division of the Whitebeard Pirates.[1]
",/wiki/Speed_Jiru,Speed Jiru
"Spencer[3] was a member of the Roger Pirates until the crew's dissolution.[1] His current whereabouts and status are unknown.
",/wiki/Spencer,Spencer
,/wiki/Sphinx,Sphinx
"Splash and Splatter are two okama pirate twins who are found on Fish-Man Island. They both willingly donated blood to Sanji, who was dying of severe blood loss.
",/wiki/Splash_and_Splatter,Splash
"Splash and Splatter are two okama pirate twins who are found on Fish-Man Island. They both willingly donated blood to Sanji, who was dying of severe blood loss.
",/wiki/Splash_and_Splatter,Splatter
,/wiki/Spoil,Spoil
"""Maelstrom Spider"" Squard[3] is an infamous New World pirate and the captain of the Maelstrom Spider Pirates. Squard and his crew were allies of the Whitebeard Pirates and participated in the Summit War of Marineford.[1]
",/wiki/Squard,Squard
,/wiki/Stainless,Stainless
"Lieutenant Junior Grade Stalker is a Marine on Vice Admiral Momonga's ship.[1]
",/wiki/Stalker,Stalker
,/wiki/Stansen,Stansen
"Stefan is Whitebeard's dog. It is a character invented by Oda when a fan asked him in an SBS if Whitebeard's mustache could be used as a boomerang. Oda answered that Whitebeard probably did whenever he took his dog, Stefan, for a walk.[1]
",/wiki/Stefan,Stefan
"Sterry[4] is the king of Goa Kingdom and the husband of the queen, Sarie Nantokanette.[5]
",/wiki/Sterry,Sterry
,/wiki/Stevie,Stevie
,/wiki/Stomp,Stomp
"Cocoa Weed is a village located on Drum Island. It neighbors the village of Bighorn and is south of Gyasta.[1]
",/wiki/Stool,Stool
,/wiki/Strawberry,Strawberry
"""Gourmet Knight"" Streusen is the executive chef of the Big Mom Pirates,[1] and is also the co-founder of the crew alongside Big Mom herself. Prior to his current position, he was the chef of a pirate crew that has since fallen apart.[2]
",/wiki/Streusen,Streusen
"Stroganoff[2] is the king of Beef Kingdom (ビーフ王国, Bīfu Ōkoku?) and one of fifty monarchs who took part in the Levely.[1][2] 
",/wiki/Stroganoff,Stroganoff
"Stronger is the horse that Doc Q rides on. Because Doc Q is seemingly always sick, he rides on Stronger all the time, since the doctor tends to collapse if left unsupported for some time. However, Stronger is just as sick as he is. He is classified as a Type A creature, ""Big Friendly"".[3]
",/wiki/Stronger,Stronger
"Stussy is an agent of CP0.[2] In her cover as an emperor of the Underworld, she operates under the epithet of the ""Queen of the Pleasure District"".[1]
",/wiki/Stussy,Stussy
,/wiki/Su,Su
,/wiki/Sugamichi_and_Warazane,Sugamichi
,/wiki/Sugar,Sugar
,/wiki/Suke,Suke
,/wiki/Sukoshiba_Kanishitoru,Sukoshiba Kanishitoru
"Suleiman the Beheader is a war criminal who joined as a gladiator at the Corrida Colosseum to compete for the Mera Mera no Mi.[1] He eventually joined the Beautiful Pirates, serving under Cavendish.[3] He is an ally of Luffy during the Dressrosa Arc.
",/wiki/Suleiman,Suleiman
"Sunbell[2] is a former member of the Roger Pirates.[1]
",/wiki/Sunbell,Sunbell
,/wiki/Surume,Surume
,/wiki/Sweet_Pea,Sweet Pea
,/wiki/T_Bone,T Bone
"Tabuhachiro is an ally of the Kozuki Family.[3] After waiting 20 years for the return of the Nine Red Scabbards, he affiliated with the Ninja-Pirate-Mink-Samurai Alliance to raid Onigashima.[1][2]
",/wiki/Tabuhachiro,Tabuhachiro
"Tacos is the king of the Shishano Kingdom.[1]
",/wiki/Tacos,Tacos
"Takao, also known as O-Taka (お高, O-Taka?), is a kamuro living in the Flower Capital of Wano Country who attended to the oiran Komurasaki alongside Toko.[2][3]
",/wiki/Takao,Takao
"Take is a carp Fish-Man and is a member of the Arlong Pirates.[1] He is the commander of parties.[3]
",/wiki/Take,Take
,/wiki/Tama_(Sphinx),Tama
,/wiki/Tama,Tama
"Tamachibi is a child Dr. Kureha healed while she was in Cocoa Weed. He lives with his father, who is the owner of Stool, a restaurant in town.[1][2]
",/wiki/Tamachibi,Tamachibi
"Baron Tamago[2] (also known as Viscount Hiyoko and Count Niwatori in his second and third form respectively) is a knight-ranked Combatant of the Big Mom Pirates,[4] who originates from the Longleg Tribe. He and his partner Pekoms are responsible for collecting the monthly payment of sweets from Fish-Man Island in exchange for Big Mom's protection.[1]
",/wiki/Tamago,Tamago
"Tamagon[3] is a member of the Franky Family.[1]
",/wiki/Tamagon,Tamagon
"Tamanegi is a former member of the Usopp Pirates, along with Ninjin and Piiman, before Usopp joined the Straw Hat Pirates.[1]
",/wiki/Tamanegi,Tamanegi
"Tank Lepanto is the commander of Dressrosa's Self-Defense Army.[2] He joined as a gladiator at the Corrida Colosseum to compete for the Mera Mera no Mi.[1]
",/wiki/Tank_Lepanto,Tank Lepanto
"Tansui is a member of the Macro Pirates and a former member of the Sun Pirates.[2] He is an arowana fish-man.[1]
",/wiki/Tansui,Tansui
"Tararan was a General Zombie and the Commander of the Spider Mice on Thriller Bark. He was the one that had caught the Thousand Sunny in his webs, forcing the Straw Hat Pirates to enter the island.[1]
",/wiki/Tararan,Tararan
"Taro[2] was a member of the Roger Pirates.[1]
",/wiki/Taro,Taro
"Taroimo is a cyborg dog from Karakuri Island.[1]
",/wiki/Taroimo,Taroimo
"Captain Tashigi[8] is a Marine officer serving under Vice Admiral Smoker in the base of G-5.[2]
",/wiki/Tashigi,Tashigi
"Tate[2] is a nurse who worked for the Whitebeard Pirates as part of the crew's medical division.[1]
",/wiki/Tate,Tate
"Tea IV[3] is the king of Eigis Kingdom (エイギス王国, Eigisu Ōkoku?) on the Grand Line and one of fifty monarchs who took part in the Levely.[2][3]
",/wiki/Tea_IV,Tea IV
"Tegata Ringana[2] is a doctor on Dressrosa.[1]
",/wiki/Tegata_Ringana,Tegata Ringana
"Tenguyama Hitetsu is a swordsmith, a collector of beautiful girl kokeshi dolls,[2] and the descendant of the legendary swordsmith Kotetsu.[4] He lives with Tama in the ruins of Amigasa Village in the Kuri region of Wano Country.[1]
",/wiki/Tenguyama_Hitetsu,Tenguyama Hitetsu
"Tenjo-Sagari[2] is a Gifter in the Beasts Pirates who works under Black Maria.[1]
",/wiki/Tenjo-Sagari,Tenjo-Sagari
"Terracotta is Igaram's wife and the royal head chef who appeared very late in the Arabasta Arc. She is also the royal seamstress.[1] Her friend and helper is Maidy.[3]
",/wiki/Terracotta,Terracotta
,/wiki/Terry,Terry
,/wiki/Terry_Gilteo,Terry Gilteo
"Mr. Teru is a carpenter who lives in Cocoyasi Village.[1]
",/wiki/Teru,Teru
"Tetsu[4] is a former prisoner of Udon's prisoner mines.[1] In the past, he was a resident of the Flower Capital.[3]
",/wiki/Tetsu,Tetsu
,/wiki/Thalassa_Lucas,Thalassa Lucas
"Thatch[4] was the commander of the 4th division as well as the culinary chef of the Whitebeard Pirates. He was murdered by Marshall D. Teach prior to the main storyline.[1]
",/wiki/Thatch,Thatch
"Tibany[5] is an okama from Momoiro Island. He and the other okama chased after Sanji and attempted to convert him into an okama.[2] In the anime, he was called Elizabeth (エリザベス, Erizabesu?).
",/wiki/Tibany,Tibany
"Tilestone is one of the five foremen of Dock One of the Galley-La Company in Water 7. Tilestone is the last of the foremen to be formally introduced in the story,[2] although he is present from the first scene Galley-La is shown in.[1] His specialties are cabinetry, caulking, and flag making.[2]
",/wiki/Tilestone,Tilestone
"Togare[2] is a Fish-Man that lives in Coral Hill.[1] In the manga, he was an unnamed background character, but he was given a name and his role was expanded slightly in the anime.
",/wiki/Togare,Togare
"Tokijiro is a resident of the Flower Capital in Wano Country. He once possessed the blueprints to Kaidou's fortress on Onigashima.[1]
",/wiki/Tokijiro,Tokijiro
,/wiki/Tokikake,Tokikake
,/wiki/Toko,Toko
,/wiki/Tom,Tom
,/wiki/Tomato_Gang,Tomato Gang
"Tonjit is an elderly nomad belonging to a tribe that lives on Long Ring Long Land.[1]
",/wiki/Tonjit,Tonjit
,/wiki/Tony_Tony_Chopper,Tony Tony Chopper
"Tori is a member of the Blackbeard Pirates.[2]
",/wiki/Tori,Tori
"Toto is Koza's father and Goro's older brother, who lives in Yuba.[1]
",/wiki/Toto,Toto
"Toyama Tsujigiro[2] is a Wano Country government official who lives in the Flower Capital.[3] He is a murderer who attacked strangers at night.[1] 
",/wiki/Toyama_Tsujigiro,Toyama Tsujigiro
,/wiki/Trafalgar_D._Water_Law,Trafalgar D. Water Law
"Trebol[6] is one of the top three officers of the Donquixote Pirates, acting as a Staff superior.[7] He occupies the Club seat of the Donquixote Family, and is the leader of the crew's Trebol Army subdivision.[8][9]
",/wiki/Trebol,Trebol
"Tristan[2] is a squirrel mink[1] and one of Inuarashi's subjects.[3]
",/wiki/Tristan,Tristan
"Tritobu[2] is the prince of Nagagutsu Kingdom. He accompanied his father Furrari to the Levely.[1]
",/wiki/Tritobu,Tritobu
"Tsugaru Umi[2] is a woman who trained Nico Robin to perform as a geisha.[3] She lives in the Flower Capital of the Wano Country.[1]
",/wiki/Tsugaru_Umi,Tsugaru Umi
"Dr. Tsukimi was an old man who appeared in Enel's cover story.[1]
",/wiki/Tsukimi,Tsukimi
"Broken Hat Tsunagoro is a yakuza boss who was in charge of the Hakumai region in Wano Country. He was imprisoned in Udon by the Beasts Pirates, but was freed when Luffy took over the prison.[3][2]
",/wiki/Tsunagoro,Tsunagoro
,/wiki/Tsunokkov,Tsunokkov
,/wiki/Tsuru,Tsuru
"Tsurue Monnosuke[2] is the machi-bugyō of the Flower Capital.[1]
",/wiki/Tsurue_Monnosuke,Tsurue Monnosuke
,/wiki/Tsurujo,Tsurujo
"Turco[4] was a member of the Fake Straw Hat Crew who masqueraded as Franky.[2]
",/wiki/Turco,Turco
,/wiki/Tyrannosaurus,Tyrannosaurus
"Ubau[2] was the God of Skypiea roughly 400 years ago. His desire to live on the Vearth the Shandia had called home initiated a war between the Skypieans and Shandia that would last over 400 years.[1]
",/wiki/Ubau,Ubau
"Ucy is a fighting bull (闘牛, Tōgyū?) who is well-known as the Brutal Bull.[2] He competed as a gladiator in the Corrida Colosseum,[1] where he befriended and was given his name by Monkey D. Luffy. He would serve as an ally of Luffy during the Dressrosa Arc.[4]
",/wiki/Ucy,Ucy
,/wiki/Uholisia,Uholisia
,/wiki/Ukkari_(Character),Ukkari
"Ukon is a samurai who allied with the Kozuki Family.[2] After waiting 20 years for the return of the Nine Red Scabbards, he affiliated with the Ninja-Pirate-Mink-Samurai Alliance to raid Onigashima.[1]
",/wiki/Ukon,Ukon
,/wiki/Ulti,Ulti
"Ultraking[3] was the assistant-manager of Rain Dinners in Rainbase during the Arabasta Arc.[2]
",/wiki/Ultraking,Ultraking
"""Deep Ocean Current"" Umit is a shipping magnate and one of the emperors of the Underworld.[2]
",/wiki/Umit,Umit
"Unforgivable Mask is a hidden One Piece character, much like Pandaman. He is, in fact, Pandaman's rival.
",/wiki/Unforgivable_Mask,Unforgivable Mask
"Uni[2] is a member of the Heart Pirates.[1]
",/wiki/Uni,Uni
,/wiki/Unigaro,Unigaro
"Urashima is a yokozuna-ranked sumo wrestler of Wano Country's Flower Capital.[1] He is also of samurai class, thus giving him an elevated social status.[2]
",/wiki/Urashima,Urashima
,/wiki/Urouge,Urouge
"Usagihebi[2] is an animal who lives on the Island of Rare Animals.[1] Like all the animals on the island, he is protected by Gaimon.[3]
",/wiki/Usagihebi,Usagihebi
"Usakkov[3] is a former prisoner of Impel Down and resident of Newkama Land in Level 5.5. He is one of Emporio Ivankov's dancers.[2]
",/wiki/Usakkov,Usakkov
,/wiki/Usopp,Usopp
"Uwattsura[2] is a Waiter of the Beasts Pirates who serves as a chief guard in the Prisoner Mine of the Udon region. 
",/wiki/Uwattsura,Uwattsura
"Uzu is a child who was held captive in Punk Hazard's Biscuits Room.[2] He was freed with the rest of the children by the Straw Hat Pirates.[1]
",/wiki/Uzu,Uzu
,/wiki/Uzuki_Tempura,Uzuki Tempura
"Van Augur,[5] nicknamed ""The Supersonic"", is the sniper of the Blackbeard Pirates,[2][1] as well as one of the Ten Titanic Captains and captain of the Third Ship of the crew.[6]
",/wiki/Van_Augur,Van Augur
,/wiki/Vander_Decken,Vander Decken
